,index,N_EAN13,N_MARQUE,N_SAME_PRODUCT,N_GAMME,N_RECETTES,N_ORGANIC,N_FORMAT,N_WEIGHT_num,N_EMBALLAGE,N_COMPTE,N_STD/PROMO,N_Ventes_Valeur_2019,N_Ventes_Valeur_2018,N_ITEM,N_NIELSEN_DESCRIPTION,N_INITIAL_INDEX,N_CATEGORY,N_COUNT,O_EAN13,O_product_name_fr,O_product_name,O_brands,O_brands_tags_str,O_brands_tags,O_serving_size,O_serving_quantity,O_countries_hierarchy,O_cities_tags,O_manufacturing_places,O_purchase_places,O_countries_tags,O_categories,O_category_properties,O_pnns_groups_1,O_pnns_groups_2,O_compared_to_category,O_interface_version_modified,O_ingredients_n,O_ingredients_text,O_ingredients,O_salt_content,O_max_salt_content,O_min_salt_content,O_oil_content,O_max_oil_content,O_min_oil_content,O_oil_type,O_nutriments,O_energy_100g,O_energy_kcal_100g,O_saturated_fat_100g,O_fat_100g,O_carbohydrates_100g,O_sugars_100g,O_fruits_vegetables_nuts_estimate_from_ingredients_100g,O_proteins_100g,O_sodium_100g,O_salt_100g,O_nutrition_score_fr_100g,O_fiber_100g,O_nova_group_100g,O_COUNT,O_date_modified
0,1542,3760052155536,AUT_MQ,AUT_MQ | SCE_CLAS | CITRON_VERT_PIMENT_DOUX | AUT_EMB | NON_BIO,SCE_CLAS,CITRON_VERT_PIMENT_DOUX,NON_BIO,PF,100,AUT_EMB,1CT,STD,35.1,1563.3000000000006,3760052155536,AUT_EMB_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CITRON_VERT_PIMENT_DOUX_1CT_100G_*_NON_BIO,1542,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,2466,3033710068524,BUITONI,BUITONI | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,PF,250,POT,1CT,STD,0.0,1.5,3033710068524,POUR_FECULENTS_POT_ZAPETTI_BUITONI_LEGUMES_PF_NAPOLITAIN_1CT_250G_*_NON_BIO,2466,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,2467,3033710068623,BUITONI,BUITONI | LEGUMES | PARMESAN | POT | NON_BIO,LEGUMES,PARMESAN,NON_BIO,PF,250,POT,1CT,STD,0.0,3.7,3033710068623,SAUCES_POUR_FECULENTS_POT_ZAPETTI_BUITONI_LEGUMES_PF_PARMESAN_1CT_250G_*_NON_BIO,2467,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,2469,3051030036177,CASERTA,CASERTA | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,MF,350,POT,1CT,STD,4119.5999999999985,3520.300000000001,3051030036177,FECULENTS_POT_AUT_FAB_CASERTA_BOLO_CLASSIQUE_MF_BOLOGNAISE_1CT_350G_*_NON_BIO,2469,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,2470,3051030038249,CASERTA,CASERTA | LEGUMES | SIMPLISSIM | POT | NON_BIO,LEGUMES,SIMPLISSIM,NON_BIO,GF,690,POT,1CT,STD,14399.1,12298.100000000002,3051030038249,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_GF_SIMPLISSIM_1CT_690G_*_NON_BIO,2470,SAUCES_POUR_FECULENTS,1,3051030038249,Sauce Tomate Cuisinée ? L'oignon La Simplissima,Sauce Tomate Cuisinée ? L'oignon La Simplissima,,,,,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'saturated-fat': 0.1, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 0.1, 'saturated-fat_unit': '', 'saturated-fat_value': 0.1, 'fat_100g': 0.3, 'proteins_100g': 1.5, 'carbohydrates': 6.2, 'energy_unit': 'kcal', 'salt_100g': 1, 'sodium_value': 0.4, 'fat': 0.3, 'proteins': 1.5, 'energy_value': 37, 'proteins_unit': '', 'carbohydrates_100g': 6.2, 'energy-kcal_100g': 37, 'fat_unit': '', 'salt_value': 1, 'sugars': 5.9, 'energy-kcal_unit': 'kcal', 'carbohydrates_value': 6.2, 'proteins_value': 1.5, 'fat_value': 0.3, 'sugars_unit': '', 'salt_unit': '', 'sugars_100g': 5.9, 'sodium_100g': 0.4, 'energy-kcal_value': 37, 'salt': 1, 'sodium': 0.4, 'energy': 155, 'sugars_value': 5.9, 'energy-kcal': 37, 'energy_100g': 155}",155.0,37.0,0.1,0.3,6.2,5.9,,1.5,0.4,1.0,,,,1.0,20150316
869,2471,3051030004992,CASERTA,CASERTA | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,GF,680,POT,1CT,STD,19251.1,18879.2,3051030004992,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_GF_TOMATE_CUI_1CT_680G_*_NON_BIO,2471,SAUCES_POUR_FECULENTS,1,3051030004992,690G Sauce Tomate / Huile Olive,690G Sauce Tomate / Huile Olive,Caserta,['caserta'],['caserta'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,8.0,"Pulpe de tomates (82%) concentré de tomates (11.6 %), huile d'olive (4 %), sel, oignon 1 % , sucre, arômes naturels, basilic 0.04%","['Pulpe de tomates', 'concentré de tomates', ""huile d'olive"", 'sel', 'oignon', 'sucre', 'arômes naturels', 'basilic']","[{'vegan': 'yes', 'rank': 4, 'percent_max': 2.4000000000000057, 'vegetarian': 'yes', 'percent_min': '1', 'text': 'sel', 'id': 'en:salt'}]",2.4000000000000057,1.0,"[{'percent_max': '4', 'vegan': 'yes', 'vegetarian': 'yes', 'text': ""huile d'olive"", 'id': 'en:olive-oil', 'percent_min': '4', 'from_palm_oil': 'no', 'rank': 3, 'percent': '4'}]",4.0,4.0,huile d'olive,"{'energy': 293, 'sugars_value': 4, 'fiber': 1.5, 'fiber_unit': '', 'energy_100g': 293, 'energy-kcal': 70, 'salt': 1, 'sodium': 0.4, 'energy-kcal_value': 70, 'sodium_100g': 0.4, 'carbon-footprint-from-known-ingredients_100g': 159.44, 'nova-group': 4, 'fiber_100g': 1.5, 'salt_unit': '', 'sugars_100g': 4, 'nova-group_100g': 4, 'sugars_unit': '', 'fat_unit': '', 'salt_value': 1, 'nova-group_serving': 4, 'energy-kcal_unit': 'kcal', 'sugars': 4, 'proteins_value': 1.6, 'carbohydrates_value': 5.5, 'fat_value': 4.3, 'energy-kcal_100g': 70, 'fiber_value': 1.5, 'proteins': 1.6, 'energy_value': 70, 'proteins_unit': '', 'carbohydrates_100g': 5.5, 'energy_unit': 'kcal', 'sodium_value': 0.4, 'salt_100g': 1, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 98.6, 'fat': 4.3, 'proteins_100g': 1.6, 'carbohydrates': 5.5, 'saturated-fat_unit': '', 'saturated-fat_value': 0.5, 'fat_100g': 4.3, 'sodium_unit': 'g', 'saturated-fat_100g': 0.5, 'carbohydrates_unit': '', 'saturated-fat': 0.5}",293.0,70.0,0.5,4.3,5.5,4.0,98.6,1.6,0.4,1.0,,1.5,4.0,1.0,20150316
870,2472,3051030036153,CASERTA,CASERTA | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,350,POT,1CT,STD,5383.700000000002,3691.599999999999,3051030036153,SAUCES_POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_MF_BASILIC_1CT_350G_*_NON_BIO,2472,SAUCES_POUR_FECULENTS,1,3051030036153,Sauce tomate basilic,Sauce tomate basilic,,,,,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces tomate, Sauces tomates au basilic",{},Fat and sauces,Dressings and sauces,fr:sauces-tomates-au-basilic,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'nutrition-score-fr': 1, 'energy-kcal_value': 39, 'sodium_100g': 0.2, 'sodium': 0.2, 'salt': 0.5, 'energy_100g': 163, 'energy-kcal': 39, 'energy': 163, 'sugars_value': 3, 'sugars_unit': '', 'salt_unit': '', 'sugars_100g': 3, 'fat': 1.9, 'salt_100g': 0.5, 'sodium_value': 0.2, 'energy_unit': 'kcal', 'carbohydrates_100g': 3, 'proteins_unit': '', 'energy_value': 39, 'proteins': 2, 'energy-kcal_100g': 39, 'carbohydrates_value': 3, 'fat_value': 1.9, 'proteins_value': 2, 'energy-kcal_unit': 'kcal', 'sugars': 3, 'salt_value': 0.5, 'fat_unit': '', 'nutrition-score-fr_serving': 1, 'saturated-fat': 0.2, 'carbohydrates_unit': '', 'saturated-fat_100g': 0.2, 'sodium_unit': 'g', 'fat_100g': 1.9, 'nutrition-score-fr_100g': 1, 'saturated-fat_value': 0.2, 'saturated-fat_unit': '', 'carbohydrates': 3, 'proteins_100g': 2}",163.0,39.0,0.2,1.9,3.0,3.0,,2.0,0.2,0.5,1.0,,,1.0,20150316
871,2473,3051030037587,CASERTA,CASERTA | LEGUMES | BRUSCHETTA | POT | NON_BIO,LEGUMES,BRUSCHETTA,NON_BIO,MF,350,POT,1CT,STD,2002.1,1356.9,3051030037587,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_MF_BRUSCHETTA_1CT_350G_*_NON_BIO,2473,SAUCES_POUR_FECULENTS,1,3051030037587,350G Sauce Bruschetta,350G Sauce Bruschetta,,,,,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'sugars_100g': 6.6, 'salt_unit': '', 'sugars_unit': '', 'sugars_value': 6.6, 'energy': 297, 'energy-kcal': 71, 'energy_100g': 297, 'salt': 0.8, 'sodium': 0.32, 'sodium_100g': 0.32, 'energy-kcal_value': 71, 'proteins_100g': 1.6, 'carbohydrates': 6.6, 'saturated-fat_unit': '', 'saturated-fat_value': 0.6, 'fat_100g': 3.1, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 0.6, 'saturated-fat': 0.6, 'fat_unit': '', 'salt_value': 0.8, 'sugars': 6.6, 'energy-kcal_unit': 'kcal', 'proteins_value': 1.6, 'carbohydrates_value': 6.6, 'fat_value': 3.1, 'energy-kcal_100g': 71, 'proteins': 1.6, 'energy_value': 71, 'proteins_unit': '', 'carbohydrates_100g': 6.6, 'energy_unit': 'kcal', 'sodium_value': 0.32, 'salt_100g': 0.8, 'fat': 3.1}",297.0,71.0,0.6,3.1,6.6,6.6,,1.6,0.32,0.8,,,,1.0,20150316
872,2474,3051030037570,CASERTA,CASERTA | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,MF,350,POT,1CT,STD,3394.0000000000005,3056.2,3051030037570,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_MF_NAPOLITAIN_1CT_350G_*_NON_BIO,2474,SAUCES_POUR_FECULENTS,1,3051030037570,Sauce napolitaine,Sauce napolitaine,,[],[],,,['en:france'],[],,,['en:france'],"Epicerie, Sauces, Sauces tomate, Sauces napolitaines",{},Fat and sauces,Dressings and sauces,en:neapolitan-sauces,20190830,7.0,"Pulpe de tomates (88%), oignons (10%), huile de tournesol, huile d'olive vierge extra, carottes, basilic, sel","['Pulpe de tomates', 'oignons', 'huile de tournesol', ""huile d'olive vierge extra"", 'carottes', 'basilic', 'sel']","[{'percent_max': 0.39999999999999886, 'vegan': 'yes', 'rank': 7, 'vegetarian': 'yes', 'percent_min': 0, 'text': 'sel', 'id': 'en:salt'}]",0.3999999999999989,0.0,"[{'text': 'huile de tournesol', 'id': 'en:sunflower-oil', 'percent_max': 2, 'vegan': 'yes', 'vegetarian': 'yes', 'percent_min': 0.4, 'from_palm_oil': 'no', 'rank': 3}]",2.0,0.4,huile de tournesol,"{'saturated-fat': 0.3, 'nutrition-score-fr_serving': -3, 'sodium_unit': 'g', 'saturated-fat_100g': 0.3, 'carbohydrates_unit': 'g', 'saturated-fat_value': 0.3, 'saturated-fat_unit': 'g', 'fat_100g': 2.4, 'nutrition-score-fr_100g': -3, 'proteins_100g': 1.3, 'carbohydrates': 3.4, 'sodium_value': 0.2, 'salt_100g': 0.5, 'carbon-footprint-from-known-ingredients_product': 452, 'energy_unit': 'kcal', 'fat': 2.4, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 98, 'energy_value': 47, 'proteins': 1.3, 'carbohydrates_100g': 3.4, 'proteins_unit': 'g', 'energy-kcal_100g': 47, 'salt_value': 0.5, 'nova-group_serving': 3, 'fat_unit': 'g', 'carbohydrates_value': 3.4, 'fat_value': 2.4, 'proteins_value': 1.3, 'energy-kcal_unit': 'kcal', 'sugars': 3.1, 'sugars_unit': 'g', 'sugars_100g': 3.1, 'salt_unit': 'g', 'nova-group_100g': 3, 'nova-group': 3, 'carbon-footprint-from-known-ingredients_100g': 129.2, 'energy-kcal_value': 47, 'sodium_100g': 0.2, 'nutrition-score-fr': -3, 'salt': 0.5, 'sodium': 0.2, 'energy': 197, 'sugars_value': 3.1, 'energy-kcal': 47, 'energy_100g': 197}",197.0,47.0,0.3,2.4,3.4,3.1,98.0,1.3,0.2,0.5,-3.0,,3.0,1.0,20190830
873,2475,3051030036160,CASERTA,CASERTA | LEGUMES | PRIMAVERA | POT | NON_BIO,LEGUMES,PRIMAVERA,NON_BIO,MF,370,POT,1CT,STD,1473.4,1434.5,3051030036160,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_MF_PRIMAVERA_1CT_370G_*_NON_BIO,2475,SAUCES_POUR_FECULENTS,1,3051030036160,"Sauce Primavera, 370 Millilitres, Marque Caserta","Sauce Primavera, 370 Millilitres, Marque Caserta",Caserta,['caserta'],['caserta'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'sodium_100g': 0.2, 'energy-kcal_value': 85, 'energy-kcal': 85, 'energy_100g': 356, 'energy': 356, 'sugars_value': 4.8, 'fiber': 5, 'fiber_unit': '', 'sodium': 0.2, 'salt': 0.5, 'sugars_unit': '', 'fiber_100g': 5, 'salt_unit': '', 'sugars_100g': 4.8, 'proteins_unit': '', 'carbohydrates_100g': 9.6, 'proteins': 1.6, 'energy_value': 85, 'fat': 2, 'energy_unit': 'kcal', 'salt_100g': 0.5, 'sodium_value': 0.2, 'sugars': 4.8, 'energy-kcal_unit': 'kcal', 'carbohydrates_value': 9.6, 'fat_value': 2, 'proteins_value': 1.6, 'fat_unit': '', 'salt_value': 0.5, 'fiber_value': 5, 'energy-kcal_100g': 85, 'saturated-fat_100g': 0.2, 'carbohydrates_unit': '', 'sodium_unit': 'g', 'saturated-fat': 0.2, 'carbohydrates': 9.6, 'proteins_100g': 1.6, 'fat_100g': 2, 'saturated-fat_unit': '', 'saturated-fat_value': 0.2}",356.0,85.0,0.2,2.0,9.6,4.8,,1.6,0.2,0.5,,5.0,,1.0,20150316
874,2477,8001440124204,CIRIO,CIRIO | BOLO_CLASSIQUE | RAGU_BOLOGNESE | POT | NON_BIO,BOLO_CLASSIQUE,RAGU_BOLOGNESE,NON_BIO,MF,420,POT,1CT,STD,31010.6,53721.6,8001440124204,POUR_FECULENTS_POT_CIRIO_BOLO_CLASSIQUE_MF_RAGU_BOLOGNESE_1CT_420G_*_NON_BIO,2477,SAUCES_POUR_FECULENTS,1,8001440124204,Sauce Tomate Bolognaise,Sauce Tomate Bolognaise,,[],[],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'fat_unit': '', 'salt_value': 0.7, 'sugars': 5.1, 'energy-kcal_unit': 'kcal', 'fat_value': 5.3, 'proteins_value': 5.1, 'carbohydrates_value': 7.4, 'energy-kcal_100g': 102, 'proteins': 5.1, 'energy_value': 102, 'proteins_unit': '', 'carbohydrates_100g': 7.4, 'energy_unit': 'kcal', 'salt_100g': 0.7, 'sodium_value': 0.27999999999999997, 'fat': 5.3, 'proteins_100g': 5.1, 'carbohydrates': 7.4, 'saturated-fat_unit': '', 'saturated-fat_value': 2.2, 'fat_100g': 5.3, 'sodium_unit': 'g', 'saturated-fat_100g': 2.2, 'carbohydrates_unit': '', 'saturated-fat': 2.2, 'energy': 427, 'sugars_value': 5.1, 'energy-kcal': 102, 'energy_100g': 427, 'salt': 0.7, 'sodium': 0.27999999999999997, 'sodium_100g': 0.27999999999999997, 'energy-kcal_value': 102, 'salt_unit': '', 'sugars_100g': 5.1, 'sugars_unit': ''}",427.0,102.0,2.2,5.3,7.4,5.1,,5.1,0.28,0.7,,,,1.0,20150316
875,2478,8001440124150,CIRIO,CIRIO | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,420,POT,1CT,STD,26741.80000000001,36673.0,8001440124150,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_ARRABIATA_1CT_420G_*_NON_BIO,2478,SAUCES_POUR_FECULENTS,1,8001440124150,Cirio Sos Pomidorowy Arrabbiata 420G,Cirio Sos Pomidorowy Arrabbiata 420G,Northmaen,['northmaen'],['northmaen'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,1.0,. réfriaérateuretconsommer«,['réfriaérateuretconsommer«'],[],0.0,0.0,[],0.0,0.0,,"{'energy-kcal_value': 69, 'sodium_100g': 0.36, 'salt': 0.9, 'sodium': 0.36, 'energy': 289, 'sugars_value': 5.4, 'fiber': 0.9, 'fiber_unit': '', 'energy-kcal': 69, 'energy_100g': 289, 'sugars_unit': '', 'sugars_100g': 5.4, 'salt_unit': '', 'fiber_100g': 0.9, 'energy_unit': 'kcal', 'sodium_value': 0.36, 'salt_100g': 0.9, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 0, 'fat': 2.1, 'proteins': 1.4, 'energy_value': 69, 'proteins_unit': '', 'carbohydrates_100g': 10.1, 'energy-kcal_100g': 69, 'fiber_value': 0.9, 'fat_unit': '', 'salt_value': 0.9, 'sugars': 5.4, 'energy-kcal_unit': 'kcal', 'proteins_value': 1.4, 'carbohydrates_value': 10.1, 'fat_value': 2.1, 'saturated-fat': 0.3, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 0.3, 'saturated-fat_unit': '', 'saturated-fat_value': 0.3, 'fat_100g': 2.1, 'proteins_100g': 1.4, 'carbohydrates': 10.1}",289.0,69.0,0.3,2.1,10.1,5.4,0.0,1.4,0.36,0.9,,0.9,,1.0,20150316
876,2479,8001440124181,CIRIO,CIRIO | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,420,POT,1CT,STD,26285.7,34366.0,8001440124181,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_BASILIC_1CT_420G_*_NON_BIO,2479,SAUCES_POUR_FECULENTS,1,8001440124181,Pasta sauce Basilico,Pasta sauce Basilico,CIRIO,['cirio'],['cirio'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,3.0,utilssoturés/waarvanvemdi Gt.ÂStR&lh aten Italiè fia R (BO) ITALIA m.ciri01856.com,"['utilssoturés', 'waarvanvemdi Gt.ÂStR&lh aten Italiè fia R', 'ITALIA m.ciri01856.com']",[],0.0,0.0,[],0.0,0.0,,"{'saturated-fat': 0.4, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 0.4, 'saturated-fat_unit': '', 'saturated-fat_value': 0.4, 'fat_100g': 2.5, 'proteins_100g': 1.5, 'carbohydrates': 8.5, 'energy_unit': 'kcal', 'salt_100g': 0.9, 'sodium_value': 0.36, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 0, 'fat': 2.5, 'proteins': 1.5, 'energy_value': 66, 'proteins_unit': '', 'carbohydrates_100g': 8.5, 'energy-kcal_100g': 66, 'fiber_value': 0.9, 'fat_unit': '', 'salt_value': 0.9, 'sugars': 5.3, 'energy-kcal_unit': 'kcal', 'fat_value': 2.5, 'proteins_value': 1.5, 'carbohydrates_value': 8.5, 'sugars_unit': '', 'salt_unit': '', 'sugars_100g': 5.3, 'fiber_100g': 0.9, 'sodium_100g': 0.36, 'energy-kcal_value': 66, 'salt': 0.9, 'sodium': 0.36, 'sugars_value': 5.3, 'energy': 276, 'fiber_unit': '', 'fiber': 0.9, 'energy-kcal': 66, 'energy_100g': 276}",276.0,66.0,0.4,2.5,8.5,5.3,0.0,1.5,0.36,0.9,,0.9,,1.0,20150316
877,2480,8001440128318,CIRIO,CIRIO | LEGUMES | LEGUME | POT | NON_BIO,LEGUMES,LEGUME,NON_BIO,MF,350,POT,1CT,STD,24227.7,40141.9,8001440128318,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_LEGUME_1CT_350G_*_NON_BIO,2480,SAUCES_POUR_FECULENTS,1,8001440128318,Salsa Pronta Class. gr350 Cirio,Salsa Pronta Class. gr350 Cirio,Cirio,['cirio'],['cirio'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'sugars_100g': 5.6, 'salt_unit': '', 'sugars_unit': '', 'salt': 0.55, 'sodium': 0.22000000000000003, 'energy': 234, 'sugars_value': 5.6, 'energy-kcal': 56, 'energy_100g': 234, 'energy-kcal_value': 56, 'sodium_100g': 0.22000000000000003, 'saturated-fat_unit': '', 'saturated-fat_value': 0.3, 'fat_100g': 1.4, 'proteins_100g': 1.5, 'carbohydrates': 8.3, 'saturated-fat': 0.3, 'sodium_unit': 'g', 'saturated-fat_100g': 0.3, 'carbohydrates_unit': '', 'energy-kcal_100g': 56, 'fat_unit': '', 'salt_value': 0.55, 'sugars': 5.6, 'energy-kcal_unit': 'kcal', 'fat_value': 1.4, 'proteins_value': 1.5, 'carbohydrates_value': 8.3, 'energy_unit': 'kcal', 'salt_100g': 0.55, 'sodium_value': 0.22000000000000003, 'fat': 1.4, 'proteins': 1.5, 'energy_value': 56, 'proteins_unit': '', 'carbohydrates_100g': 8.3}",234.0,56.0,0.3,1.4,8.3,5.6,,1.5,0.22000000000000006,0.55,,,,1.0,20150316
878,2481,8001440124167,CIRIO,CIRIO | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,MF,420,POT,1CT,STD,21009.3,26221.599999999995,8001440124167,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_NAPOLITAIN_1CT_420G_*_NON_BIO,2481,SAUCES_POUR_FECULENTS,1,8001440124167,Cirio Sos Pomidorowy Napoletana 420G,Cirio Sos Pomidorowy Napoletana 420G,Northmaen,['northmaen'],['northmaen'],,,['en:france'],[],,,['en:france'],,{},unknown,unknown,,20190830,13.0,"tomates 75% (purée de tomate mi-réduite, pulpe de tomates 17% (oignon, carotte, céleri), huile de tournesol), sucre, sel, plantes aromatiques, amidon transformé, correcteur d'acidité : acide citrique. Peut contenir des traces de moutarde et de céréales contenant du gluten","['tomates', 'sucre', 'sel', 'plantes aromatiques', 'amidon transformé', ""correcteur d'acidité"", 'purée de tomate mi-réduite', 'pulpe de tomates', 'huile de tournesol', 'acide citrique', 'oignon', 'carotte', 'céleri']","[{'percent_min': 0, 'vegan': 'yes', 'rank': 3, 'percent_max': 20, 'vegetarian': 'yes', 'text': 'sel', 'id': 'en:salt'}]",20.0,0.0,"[{'percent_min': 0, 'from_palm_oil': 'no', 'vegan': 'yes', 'percent_max': '17', 'vegetarian': 'yes', 'text': 'huile de tournesol', 'id': 'en:sunflower-oil'}]",17.0,0.0,huile de tournesol,"{'energy-kcal_100g': 64, 'fiber_value': 1.6, 'nova-group_serving': 4, 'salt_value': 1.1, 'fat_unit': 'g', 'proteins_value': 1.4, 'fat_value': 2.3, 'carbohydrates_value': 8.3, 'sugars': 5.6, 'energy-kcal_unit': 'kcal', 'sodium_value': 0.44000000000000006, 'salt_100g': 1.1, 'energy_unit': 'kcal', 'fat': 2.3, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 75, 'energy_value': 64, 'proteins': 1.4, 'carbohydrates_100g': 8.3, 'proteins_unit': 'g', 'saturated-fat_value': 0.3, 'saturated-fat_unit': 'g', 'fat_100g': 2.3, 'proteins_100g': 1.4, 'carbohydrates': 8.3, 'saturated-fat': 0.3, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.3, 'salt': 1.1, 'sodium': 0.44000000000000006, 'fiber_unit': 'g', 'fiber': 1.6, 'sugars_value': 5.6, 'energy': 268, 'energy-kcal': 64, 'energy_100g': 268, 'carbon-footprint-from-known-ingredients_100g': 61.3, 'energy-kcal_value': 64, 'sodium_100g': 0.44000000000000006, 'salt_unit': 'g', 'sugars_100g': 5.6, 'nova-group_100g': 4, 'nova-group': 4, 'fiber_100g': 1.6, 'sugars_unit': 'g'}",268.0,64.0,0.3,2.3,8.3,5.6,75.0,1.4,0.4400000000000001,1.1,,1.6,4.0,1.0,20190830
879,2482,8001440128325,CIRIO,CIRIO | LEGUMES | OLIV_CAPRE | POT | NON_BIO,LEGUMES,OLIV_CAPRE,NON_BIO,MF,350,POT,1CT,STD,18821.7,29697.30000000001,8001440128325,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_OLIV_CAPRE_1CT_350G_*_NON_BIO,2482,SAUCES_POUR_FECULENTS,1,8001440128325,Salsa Pronta Ol / Cap GR350 Ciri,Salsa Pronta Ol / Cap GR350 Ciri,Cirio,['cirio'],['cirio'],,,['en:france'],[],Italie,,['en:france'],"Epicerie, Sauces, Sauces aux légumes, Sauces aux olives",{},Fat and sauces,Dressings and sauces,en:vegetable-sauces,20120622,,,[],[],0.0,0.0,[],0.0,0.0,,"{'sodium_100g': 0.5599999999999999, 'energy-kcal_value': 64, 'nutrition-score-fr': 7, 'energy': 268, 'sugars_value': 5.5, 'energy-kcal': 64, 'energy_100g': 268, 'salt': 1.4, 'sodium': 0.5599999999999999, 'sugars_unit': 'g', 'salt_unit': 'g', 'sugars_100g': 5.5, 'energy_value': 64, 'proteins': 1.1, 'carbohydrates_100g': 7.1, 'proteins_unit': 'g', 'sodium_value': 0.5599999999999999, 'salt_100g': 1.4, 'energy_unit': 'kcal', 'fat': 2.7, 'salt_value': 1.4, 'fat_unit': 'g', 'proteins_value': 1.1, 'carbohydrates_value': 7.1, 'fat_value': 2.7, 'sugars': 5.5, 'energy-kcal_unit': 'kcal', 'energy-kcal_100g': 64, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.5, 'saturated-fat': 0.5, 'nutrition-score-fr_serving': 7, 'proteins_100g': 1.1, 'carbohydrates': 7.1, 'saturated-fat_value': 0.5, 'saturated-fat_unit': 'g', 'fat_100g': 2.7, 'nutrition-score-fr_100g': 7}",268.0,64.0,0.5,2.7,7.1,5.5,,1.1,0.5599999999999999,1.4,7.0,,,1.0,20120622
