,EAN13,product_name_fr,product_name,brands,brands_tags_str,brands_tags,serving_size,serving_quantity,countries_hierarchy,cities_tags,manufacturing_places,purchase_places,countries_tags,categories,category_properties,pnns_groups_1,pnns_groups_2,compared_to_category,interface_version_modified,ingredients_n,ingredients_text,ingredients,salt_content,max_salt_content,min_salt_content,oil_content,max_oil_content,min_oil_content,oil_type,nutriments,energy_100g,energy_kcal_100g,saturated_fat_100g,fat_100g,carbohydrates_100g,sugars_100g,fruits_vegetables_nuts_estimate_from_ingredients_100g,proteins_100g,sodium_100g,salt_100g,nutrition_score_fr_100g,fiber_100g,nova_group_100g
793,8001440124457,Les Monoportions Sauce Tomate Classica,Les Monoportions Sauce Tomate Classica,Cirio,['cirio'],['cirio'],110 g,110,"['en:france', 'en:switzerland']",[],Italie,"Noyelles-Godault,France","['en:france', 'en:switzerland']","Epicerie, Sauces, Sauces tomate",{},Fat and sauces,Dressings and sauces,en:tomato-sauces,20150316.jqm2,13,"Purée de tomates 70%, purée de tomates mi-concentrée 20%, légumes 6% (oignons, carottes, _céleri_), huile d'olive vierge extra 2%, sel, sucre, basilic, ail, correcteur d'acidité : acide citrique","['Purée de tomates', 'purée de tomates mi-concentrée', 'légumes', ""huile d'olive vierge extra"", 'sel', 'sucre', 'basilic', 'ail', ""correcteur d'acidité"", 'oignons', 'carottes', '_céleri_', 'acide citrique']","[{'vegetarian': 'yes', 'percent_max': '2', 'vegan': 'yes', 'rank': 5, 'percent_min': 0.4, 'id': 'en:salt', 'text': 'sel'}]",2,0.4,[],0,0,,"{'carbon-footprint-from-known-ingredients_100g': 268, 'sodium_100g': 0.6, 'nutrition-score-fr': -2, 'salt': 1.5, 'energy-kj_unit': 'kJ', 'proteins_serving': 2.86, 'sodium': 0.6, 'energy-kj_value': 297, 'sugars_value': 7.5, 'energy': 297, 'fiber_unit': 'g', 'fiber': 3.4, 'energy_100g': 297, 'carbon-footprint-from-known-ingredients_serving': 295, 'sugars_unit': 'g', 'energy_serving': 327, 'fiber_serving': 3.74, 'energy-kj': 297, 'sugars_100g': 7.5, 'salt_unit': 'g', 'energy-kj_100g': 297, 'saturated-fat_serving': 0.55, 'nova-group_100g': 3, 'nova-group': 3, 'fat_serving': 2.42, 'fiber_100g': 3.4, 'energy_unit': 'kJ', 'carbohydrates_serving': 8.8, 'carbon-footprint-from-known-ingredients_product': 590, 'salt_100g': 1.5, 'sodium_value': 0.6, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 98, 'fat': 2.2, 'proteins': 2.6, 'energy_value': 297, 'salt_serving': 1.65, 'sodium_serving': 0.6599999999999999, 'proteins_unit': 'g', 'carbohydrates_100g': 8, 'fiber_value': 3.4, 'fat_unit': 'g', 'salt_value': 1.5, 'nova-group_serving': 3, 'sugars': 7.5, 'fat_value': 2.2, 'proteins_value': 2.6, 'carbohydrates_value': 8, 'saturated-fat': 0.5, 'nutrition-score-fr_serving': -2, 'sugars_serving': 8.25, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.5, 'saturated-fat_unit': 'g', 'saturated-fat_value': 0.5, 'energy-kj_serving': 327, 'nutrition-score-fr_100g': -2, 'fat_100g': 2.2, 'proteins_100g': 2.6, 'carbohydrates': 8}",297.0,,0.5,2.2,8.0,7.5,98.0,2.6,0.6,1.5,-2.0,3.4,3.0
794,8001440124464,Basilico Pasta sauce,Basilico Pasta sauce,Cirio,['cirio'],['cirio'],,,"['en:france', 'en:switzerland']",,,,"['en:france', 'en:switzerland']",,{},unknown,unknown,,20150316.jqm2,10,"purée de tomates 71 %, concentré de tomates 22.5 %, huile d'olive vierge extra 2 %, basilic 2 %, oignons, sel, sucre, arôme naturel de basilic, correcteur d'acidité: acide citrique","['purée de tomates', 'concentré de tomates', ""huile d'olive vierge extra"", 'basilic', 'oignons', 'sel', 'sucre', 'arôme naturel de basilic', ""correcteur d'acidité"", 'acide citrique']","[{'percent_min': 0.25, 'vegetarian': 'yes', 'vegan': 'yes', 'percent_max': 1, 'rank': 6, 'id': 'en:salt', 'text': 'sel'}]",1,0.25,[],0,0,,"{'nova-group': 4, 'nova-group_100g': 4, 'energy-kj_100g': 281, 'sugars_100g': 6.3, 'salt_unit': 'g', 'energy-kj': 281, 'sugars_unit': 'g', 'energy_100g': 281, 'energy': 281, 'sugars_value': 6.3, 'sodium': 0.4, 'energy-kj_value': 281, 'energy-kj_unit': 'kJ', 'salt': 1, 'sodium_100g': 0.4, 'carbon-footprint-from-known-ingredients_100g': 276.34999999999997, 'carbohydrates': 7, 'proteins_100g': 3, 'fat_100g': 2.2, 'saturated-fat_value': 0.5, 'saturated-fat_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.5, 'sodium_unit': 'g', 'saturated-fat': 0.5, 'proteins_value': 3, 'carbohydrates_value': 7, 'fat_value': 2.2, 'sugars': 6.3, 'nova-group_serving': 4, 'salt_value': 1, 'fat_unit': 'g', 'carbohydrates_100g': 7, 'proteins_unit': 'g', 'energy_value': 281, 'proteins': 3, 'fat': 2.2, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 96, 'salt_100g': 1, 'sodium_value': 0.4, 'energy_unit': 'kJ', 'carbon-footprint-from-known-ingredients_product': 608}",281.0,,0.5,2.2,7.0,6.3,96.0,3.0,0.4,1.0,,,4.0
795,8001440128318,Salsa Pronta Class. gr350 Cirio,Salsa Pronta Class. gr350 Cirio,Cirio,['cirio'],['cirio'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'sugars_100g': 5.6, 'salt_unit': '', 'sugars_unit': '', 'salt': 0.55, 'sodium': 0.22000000000000003, 'energy': 234, 'sugars_value': 5.6, 'energy-kcal': 56, 'energy_100g': 234, 'energy-kcal_value': 56, 'sodium_100g': 0.22000000000000003, 'saturated-fat_unit': '', 'saturated-fat_value': 0.3, 'fat_100g': 1.4, 'proteins_100g': 1.5, 'carbohydrates': 8.3, 'saturated-fat': 0.3, 'sodium_unit': 'g', 'saturated-fat_100g': 0.3, 'carbohydrates_unit': '', 'energy-kcal_100g': 56, 'fat_unit': '', 'salt_value': 0.55, 'sugars': 5.6, 'energy-kcal_unit': 'kcal', 'fat_value': 1.4, 'proteins_value': 1.5, 'carbohydrates_value': 8.3, 'energy_unit': 'kcal', 'salt_100g': 0.55, 'sodium_value': 0.22000000000000003, 'fat': 1.4, 'proteins': 1.5, 'energy_value': 56, 'proteins_unit': '', 'carbohydrates_100g': 8.3}",234.0,56.0,0.3,1.4,8.3,5.6,,1.5,0.22000000000000003,0.55,,,
796,8001440128325,Salsa Pronta Ol / Cap GR350 Ciri,Salsa Pronta Ol / Cap GR350 Ciri,Cirio,['cirio'],['cirio'],,,['en:france'],[],Italie,,['en:france'],"Epicerie, Sauces, Sauces aux légumes, Sauces aux olives",{},Fat and sauces,Dressings and sauces,en:vegetable-sauces,20120622,,,[],[],0,0,[],0,0,,"{'sodium_100g': 0.5599999999999999, 'energy-kcal_value': 64, 'nutrition-score-fr': 7, 'energy': 268, 'sugars_value': 5.5, 'energy-kcal': 64, 'energy_100g': 268, 'salt': 1.4, 'sodium': 0.5599999999999999, 'sugars_unit': 'g', 'salt_unit': 'g', 'sugars_100g': 5.5, 'energy_value': 64, 'proteins': 1.1, 'carbohydrates_100g': 7.1, 'proteins_unit': 'g', 'sodium_value': 0.5599999999999999, 'salt_100g': 1.4, 'energy_unit': 'kcal', 'fat': 2.7, 'salt_value': 1.4, 'fat_unit': 'g', 'proteins_value': 1.1, 'carbohydrates_value': 7.1, 'fat_value': 2.7, 'sugars': 5.5, 'energy-kcal_unit': 'kcal', 'energy-kcal_100g': 64, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.5, 'saturated-fat': 0.5, 'nutrition-score-fr_serving': 7, 'proteins_100g': 1.1, 'carbohydrates': 7.1, 'saturated-fat_value': 0.5, 'saturated-fat_unit': 'g', 'fat_100g': 2.7, 'nutrition-score-fr_100g': 7}",268.0,64.0,0.5,2.7,7.1,5.5,,1.1,0.5599999999999999,1.4,7.0,,
797,8001440129056,Sauce tomate au parmesan,Sauce tomate au parmesan,Cirio,['cirio'],['cirio'],350 g,350,['en:france'],[],,France,['en:france'],"Epicerie, Sauces, Sauces tomate, Sauces tomates au parmesan",{},Fat and sauces,Dressings and sauces,fr:sauces-tomates-au-parmesan,20150316.jqm2,11,"concassées à la purée de tomates, purée de tomate, Parmigiano Reggiano AOP (lait) sucre, jus concentré carottes, sel, arôme naturel, Oignons déshydratés, poivre Tir . acide citrique","['à la purée de tomates', 'purée de tomate', 'Parmigiano Reggiano AOP', 'sucre', 'jus concentré carottes', 'sel', 'arôme naturel', 'Oignons déshydratés', 'poivre Tir', 'acide citrique', 'lait']","[{'text': 'sel', 'id': 'en:salt', 'percent_min': 0, 'percent_max': 16.666666666666668, 'vegan': 'yes', 'rank': 6, 'vegetarian': 'yes'}]",16.666666666666668,0,[],0,0,,"{'fiber_serving': 7.35, 'energy_serving': 791, 'sugars_unit': 'g', 'fiber_100g': 2.1, 'fat_serving': 3.5, 'nova-group': 4, 'nova-group_100g': 4, 'saturated-fat_serving': 2.45, 'salt_unit': 'g', 'sugars_100g': 6.4, 'sodium_100g': 0.24, 'nutrition-score-fr': 0, 'energy-kcal_value': 54, 'energy-kcal': 54, 'energy_100g': 226, 'fiber': 2.1, 'fiber_unit': 'g', 'energy': 226, 'sugars_value': 6.4, 'sodium': 0.24, 'proteins_serving': 9.45, 'salt': 0.6, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.7, 'sugars_serving': 22.4, 'sodium_unit': 'g', 'nutrition-score-fr_serving': 0, 'saturated-fat': 0.7, 'carbohydrates': 7, 'proteins_100g': 2.7, 'fat_100g': 1, 'nutrition-score-fr_100g': 0, 'saturated-fat_value': 0.7, 'saturated-fat_unit': 'g', 'carbohydrates_100g': 7, 'proteins_unit': 'g', 'salt_serving': 2.1, 'sodium_serving': 0.8400000000000001, 'energy_value': 54, 'proteins': 2.7, 'fat': 1, 'energy-kcal_serving': 189, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 10, 'sodium_value': 0.24, 'salt_100g': 0.6, 'carbohydrates_serving': 24.5, 'energy_unit': 'kcal', 'fat_value': 1, 'proteins_value': 2.7, 'carbohydrates_value': 7, 'sugars': 6.4, 'energy-kcal_unit': 'kcal', 'salt_value': 0.6, 'nova-group_serving': 4, 'fat_unit': 'g', 'fiber_value': 2.1, 'energy-kcal_100g': 54}",226.0,54.0,0.7,1.0,7.0,6.4,10.0,2.7,0.24,0.6,0.0,2.1,4.0
798,8001440129353,,,Cirio,['cirio'],['cirio'],,,['en:france'],[],France,France,['en:france'],"Epicerie, Sauces, Sauces tomate, Sauces aux légumes, Sauces tomates aux légumes",{},Fat and sauces,Dressings and sauces,fr:sauces-tomates-aux-legumes,20150316.jqm2,11,"Purée de tomates concentrée 66%, eau, légumes (carottes 5%, oignons 5%), sucre, sel, huile d'olive vierge extra 1,5%, parmigiano reggiano AOP (lait) 0,5%, arômes naturels,","['Purée de tomates concentrée', 'eau', 'légumes', 'sucre', 'sel', ""huile d'olive vierge extra"", 'parmigiano reggiano AOP', 'arômes naturels', 'carottes', 'oignons', 'lait']","[{'percent_min': '1.5', 'vegetarian': 'yes', 'vegan': 'yes', 'percent_max': 7.5, 'rank': 5, 'id': 'en:salt', 'text': 'sel'}]",7.5,1.5,[],0,0,,"{'fiber_100g': 2.7, 'nova-group': 4, 'nova-group_100g': 4, 'sugars_100g': 12.4, 'salt_unit': 'g', 'sugars_unit': 'g', 'energy-kcal': 100, 'energy_100g': 418, 'energy': 418, 'sugars_value': 12.4, 'fiber': 2.7, 'fiber_unit': 'g', 'sodium': 0.96, 'salt': 2.4, 'nutrition-score-fr': 9, 'energy-kcal_value': 100, 'sodium_100g': 0.96, 'carbon-footprint-from-known-ingredients_100g': 199.8, 'carbohydrates': 17.2, 'proteins_100g': 2.5, 'nutrition-score-fr_100g': 9, 'fat_100g': 1.7, 'saturated-fat_unit': 'g', 'saturated-fat_value': 0.3, 'saturated-fat_100g': 0.3, 'carbohydrates_unit': 'g', 'sodium_unit': 'g', 'saturated-fat': 0.3, 'energy-kcal_unit': 'kcal', 'sugars': 12.4, 'carbohydrates_value': 17.2, 'fat_value': 1.7, 'proteins_value': 2.5, 'fat_unit': 'g', 'salt_value': 2.4, 'nova-group_serving': 4, 'fiber_value': 2.7, 'energy-kcal_100g': 100, 'proteins_unit': 'g', 'carbohydrates_100g': 17.2, 'proteins': 2.5, 'energy_value': 100, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 77.5, 'fat': 1.7, 'energy_unit': 'kcal', 'sodium_value': 0.96, 'salt_100g': 2.4}",418.0,100.0,0.3,1.7,17.2,12.4,77.5,2.5,0.96,2.4,9.0,2.7,4.0
799,8001770060890,Sauce Pesto Alla Genovese 190 G - CASTELLI,Sauce Pesto Alla Genovese 190 G - CASTELLI,Pietro Castelli,['pietro-castelli'],['pietro-castelli'],,,['en:france'],[],,France,['en:france'],"Epicerie, Sauces, Sauces pour pâtes, Sauces Pesto, Pestos au basilic","{'ciqual_food_name:fr': 'Sauce pesto, préemballée', 'ciqual_food_name:en': 'Sauce, pesto, prepacked'}",Fat and sauces,Dressings and sauces,en:green-pestos,20150316.jqm2,20,"Basilic 42 %, huile de tournesol, _noix de cajou_, _fromage_ _Grana Padano_ 5 %, * _fromage_ pecorino 5%, huile d'olive extra vierge 5%, pommes de terre, _pépins de pin_, ail, sel, acidifiant: acide lactique, exhausteur de gout: glutamate monosodique, arômes naturels, antioxydant: acide ascorbique. *contient: lysozyme (protéine naturel de l'_œuf_).","['Basilic', 'huile de tournesol', '_noix de cajou_', '_fromage_ _Grana Padano_', '_fromage_ pecorino', ""huile d'olive extra vierge"", 'pommes de terre', '_pépins de pin_', 'ail', 'sel', 'acidifiant', 'exhausteur de gout', 'arômes naturels', 'antioxydant', 'lysozyme', 'acide lactique', 'glutamate monosodique', 'acide ascorbique', 'contient', ""protéine naturel de l'_œuf_""]","[{'vegan': 'yes', 'percent_max': 4.75, 'rank': 10, 'vegetarian': 'yes', 'percent_min': 0, 'text': 'sel', 'id': 'en:salt'}]",4.75,0,"[{'percent_min': '5', 'from_palm_oil': 'no', 'rank': 2, 'percent_max': 40, 'vegan': 'yes', 'vegetarian': 'yes', 'text': 'huile de tournesol', 'id': 'en:sunflower-oil'}, {'percent': '5', 'percent_min': '5', 'from_palm_oil': 'no', 'rank': 6, 'id': 'en:extra-virgin-olive-oil', 'text': ""huile d'olive extra vierge"", 'vegetarian': 'yes', 'percent_max': '5', 'vegan': 'yes'}]",40,5,huile de tournesol,"{'carbohydrates': 4.1, 'proteins_100g': 5.2, 'nutrition-score-fr_100g': 15, 'fat_100g': 43, 'saturated-fat_unit': '', 'saturated-fat_value': 3.2, 'carbohydrates_unit': '', 'saturated-fat_100g': 3.2, 'sodium_unit': 'g', 'nutrition-score-fr_serving': 15, 'saturated-fat': 3.2, 'sugars': 2.8, 'energy-kcal_unit': 'kcal', 'fat_value': 43, 'carbohydrates_value': 4.1, 'proteins_value': 5.2, 'fat_unit': '', 'salt_value': 2.5, 'nova-group_serving': 4, 'fiber_value': 3.2, 'energy-kcal_100g': 431, 'proteins_unit': '', 'carbohydrates_100g': 4.1, 'proteins': 5.2, 'energy_value': 431, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 10, 'fat': 43, 'carbon-footprint-from-known-ingredients_product': 24.7, 'energy_unit': 'kcal', 'sodium_value': 1, 'salt_100g': 2.5, 'fiber_100g': 3.2, 'nova-group': 4, 'nova-group_100g': 4, 'salt_unit': '', 'sugars_100g': 2.8, 'sugars_unit': '', 'energy-kcal': 431, 'energy_100g': 1803, 'energy': 1803, 'sugars_value': 2.8, 'fiber': 3.2, 'fiber_unit': 'g', 'sodium': 1, 'salt': 2.5, 'nutrition-score-fr': 15, 'energy-kcal_value': 431, 'sodium_100g': 1, 'carbon-footprint-from-known-ingredients_100g': 13}",1803.0,431.0,3.2,43.0,4.1,2.8,10.0,5.2,1.0,2.5,15.0,3.2,4.0
800,8001770060906,Pesto,Pesto,Di Vita,['di-vita'],['di-vita'],,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces Pesto, Pestos au basilic","{'ciqual_food_name:en': 'Sauce, pesto, prepacked', 'ciqual_food_name:fr': 'Sauce pesto, préemballée'}",Fat and sauces,Dressings and sauces,en:green-pestos,20150316.jqm2,2,"lactique, exhausteur de","['lactique', 'exhausteur de']",[],0,0,[],0,0,,"{'sugars_100g': 0.7, 'salt_unit': '', 'nova-group_100g': 1, 'nova-group': 1, 'fiber_100g': 3.2, 'sugars_unit': '', 'salt': 1.1, 'sodium': 0.44000000000000006, 'fiber_unit': '', 'fiber': 3.2, 'energy': 1812, 'sugars_value': 0.7, 'energy_100g': 1812, 'energy-kcal': 433, 'nutrition-score-fr': 12, 'energy-kcal_value': 433, 'sodium_100g': 0.44000000000000006, 'saturated-fat_value': 6.1, 'saturated-fat_unit': '', 'fat_100g': 46, 'nutrition-score-fr_100g': 12, 'proteins_100g': 3.8, 'carbohydrates': 1, 'saturated-fat': 6.1, 'nutrition-score-fr_serving': 12, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 6.1, 'energy-kcal_100g': 433, 'fiber_value': 3.2, 'nova-group_serving': 1, 'salt_value': 1.1, 'fat_unit': '', 'fat_value': 46, 'proteins_value': 3.8, 'carbohydrates_value': 1, 'sugars': 0.7, 'energy-kcal_unit': 'kcal', 'sodium_value': 0.44000000000000006, 'salt_100g': 1.1, 'energy_unit': 'kcal', 'fat': 46, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 0, 'energy_value': 433, 'proteins': 3.8, 'carbohydrates_100g': 1, 'proteins_unit': ''}",1812.0,433.0,6.1,46.0,1.0,0.7,0.0,3.8,0.44000000000000006,1.1,12.0,3.2,1.0
801,8001770060982,190G Sauce Pesto Rosso Di Vita,190G Sauce Pesto Rosso Di Vita,Di vita,['di-vita'],['di-vita'],,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces Pesto, Sauces Pesto Rosso","{'ciqual_food_name:en': 'Sauce, pesto rosso, prepacked', 'ciqual_food_name:fr': 'Sauce pesto rosso, préemballée'}",Fat and sauces,Dressings and sauces,en:red-pestos,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'energy-kcal_100g': 77, 'proteins_value': 1.8, 'fat_value': 4.8, 'carbohydrates_value': 5.8, 'sugars': 5.3, 'energy-kcal_unit': 'kcal', 'salt_value': 2, 'fat_unit': '', 'fat': 4.8, 'sodium_value': 0.8, 'salt_100g': 1.9999999999999998, 'energy_unit': 'kcal', 'carbohydrates_100g': 5.8, 'proteins_unit': '', 'energy_value': 77, 'proteins': 1.8, 'fat_100g': 4.8, 'nutrition-score-fr_100g': 8, 'saturated-fat_value': 0.7, 'saturated-fat_unit': '', 'carbohydrates': 5.8, 'proteins_100g': 1.8, 'nutrition-score-fr_serving': 8, 'saturated-fat': 0.7, 'saturated-fat_100g': 0.7, 'carbohydrates_unit': '', 'sodium_unit': 'g', 'sodium': 0.8, 'salt': 1.9999999999999998, 'energy-kcal': 77, 'energy_100g': 322, 'energy': 322, 'sugars_value': 5.3, 'energy-kcal_value': 77, 'nutrition-score-fr': 8, 'sodium_100g': 0.8, 'salt_unit': '', 'sugars_100g': 5.3, 'sugars_unit': ''}",322.0,77.0,0.7,4.8,5.8,5.3,,1.8,0.8,1.9999999999999998,8.0,,
802,8001770060999,Pesto Rosso,Pesto Rosso,Pietro castelli,['pietro-castelli'],['pietro-castelli'],,,['en:france'],[],,,['en:france'],"Epicerie, Sauces, Sauces Pesto, Sauces Pesto Rosso","{'ciqual_food_name:en': 'Sauce, pesto rosso, prepacked', 'ciqual_food_name:fr': 'Sauce pesto rosso, préemballée'}",Fat and sauces,Dressings and sauces,en:red-pestos,20150316.jqm2,3,"kJ 1238 / 2,3 g/ dmenwes: net","['kJ 1238', 'dmenwes', 'net']",[],0,0,[],0,0,,"{'nutrition-score-fr': 11, 'energy-kcal_value': 316, 'sodium_100g': 0.7900000095367601, 'salt': 1.9750000238419, 'sodium': 0.7900000095367601, 'sugars_value': 2.2999999523163, 'energy': 1322, 'fiber_unit': 'g', 'fiber': 2.6, 'energy_100g': 1322, 'energy-kcal': 316, 'sugars_unit': 'g', 'salt_unit': 'g', 'sugars_100g': 2.2999999523163, 'fiber_100g': 2.6, 'energy_unit': 'kcal', 'sodium_value': 0.7900000095367601, 'salt_100g': 1.9750000238419, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 0, 'fat': 31.10000038147, 'proteins': 3.7999999523163, 'energy_value': 316, 'proteins_unit': 'g', 'carbohydrates_100g': 5.0999999046326, 'energy-kcal_100g': 316, 'fiber_value': 2.6, 'fat_unit': 'g', 'salt_value': 1.9750000238419, 'energy-kcal_unit': 'kcal', 'sugars': 2.2999999523163, 'fat_value': 31.10000038147, 'carbohydrates_value': 5.0999999046326, 'proteins_value': 3.7999999523163, 'saturated-fat': 2.0999999046326, 'nutrition-score-fr_serving': 11, 'sodium_unit': 'g', 'saturated-fat_100g': 2.0999999046326, 'carbohydrates_unit': 'g', 'saturated-fat_unit': 'g', 'saturated-fat_value': 2.0999999046326, 'nutrition-score-fr_100g': 11, 'fat_100g': 31.10000038147, 'proteins_100g': 3.7999999523163, 'carbohydrates': 5.0999999046326}",1322.0,316.0,2.0999999046326,31.10000038147,5.0999999046326,2.2999999523163,0.0,3.7999999523163,0.7900000095367601,1.9750000238419,11.0,2.6,
803,8001770061033,Pesto aux olives,Pesto aux olives,Pietro Castelli,['pietro-castelli'],['pietro-castelli'],,,['en:france'],[],,,['en:france'],"Epicerie, Sauces, Sauces Pesto","{'ciqual_food_name:en': 'Sauce, pesto, prepacked', 'ciqual_food_name:fr': 'Sauce pesto, préemballée'}",Fat and sauces,Dressings and sauces,en:pestos,20190830,19,"olives 40%, huile de tournesol, eau, _fromage_ 5% (fromages affinés, fromage Grana Padano*, cellulose), huile d'olive extra vierge 5%, _noix de cajou_, pommes de terre, câpres, ail, fines herbes et épices, acidifiants: acide citrique - acide lactique. *contient: lysozyme (protéine naturel de l'_oeuf_).","['olives', 'huile de tournesol', 'eau', '_fromage_', ""huile d'olive extra vierge"", '_noix de cajou_', 'pommes de terre', 'câpres', 'ail', 'fines herbes et épices', 'acidifiants', 'acide lactique', 'contient', 'fromages affinés', 'fromage Grana Padano', 'cellulose', 'acide citrique', 'lysozyme', ""protéine naturel de l'_oeuf_""]",[],0,0,"[{'from_palm_oil': 'no', 'percent_min': 5, 'rank': 2, 'text': 'huile de tournesol', 'id': 'en:sunflower-oil', 'percent_max': '40', 'vegan': 'yes', 'vegetarian': 'yes'}, {'vegan': 'yes', 'percent_max': '5', 'vegetarian': 'yes', 'text': ""huile d'olive extra vierge"", 'id': 'en:extra-virgin-olive-oil', 'from_palm_oil': 'no', 'percent_min': '5', 'rank': 5, 'percent': '5'}]",40,5,huile de tournesol,"{'fiber_100g': 4.1, 'nova-group': 4, 'nova-group_100g': 4, 'sugars_100g': 4.7, 'salt_unit': 'g', 'energy-kj_100g': 1147, 'energy-kj': 1147, 'sugars_unit': 'g', 'energy_100g': 1147, 'energy-kcal': 277, 'sugars_value': 4.7, 'energy': 1147, 'fiber': 4.1, 'fiber_unit': 'g', 'energy-kj_unit': 'kJ', 'energy-kj_value': 1147, 'sodium': 0.8800000000000001, 'salt': 2.2, 'sodium_100g': 0.8800000000000001, 'nutrition-score-fr': 12, 'energy-kcal_value': 277, 'carbon-footprint-from-known-ingredients_100g': 81, 'carbohydrates': 10.6, 'proteins_100g': 1.4, 'nutrition-score-fr_100g': 12, 'fat_100g': 24.6, 'saturated-fat_unit': 'g', 'saturated-fat_value': 3.8, 'saturated-fat_100g': 3.8, 'carbohydrates_unit': 'g', 'sodium_unit': 'g', 'nutrition-score-fr_serving': 12, 'saturated-fat': 3.8, 'sugars': 4.7, 'energy-kcal_unit': 'kcal', 'fat_value': 24.6, 'proteins_value': 1.4, 'carbohydrates_value': 10.6, 'fat_unit': 'g', 'nova-group_serving': 4, 'salt_value': 2.2, 'fiber_value': 4.1, 'energy-kcal_100g': 277, 'proteins_unit': 'g', 'carbohydrates_100g': 10.6, 'proteins': 1.4, 'energy_value': 1147, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 5, 'fat': 24.6, 'energy_unit': 'kJ', 'carbon-footprint-from-known-ingredients_product': 154, 'salt_100g': 2.2, 'sodium_value': 0.8800000000000001}",1147.0,277.0,3.8,24.6,10.6,4.7,5.0,1.4,0.8800000000000001,2.2,12.0,4.1,4.0
804,8001770061071,Sauce tomate et legumes grillés,Sauce tomate et legumes grillés,,nan,,,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'carbohydrates': 4.8, 'proteins_100g': 1.6, 'fat_100g': 3.2, 'saturated-fat_value': 0.4, 'saturated-fat_unit': '', 'saturated-fat_100g': 0.4, 'carbohydrates_unit': '', 'sodium_unit': 'g', 'saturated-fat': 0.4, 'fat_value': 3.2, 'carbohydrates_value': 4.8, 'proteins_value': 1.6, 'sugars': 4.3, 'energy-kcal_unit': 'kcal', 'salt_value': 0.8, 'fat_unit': '', 'energy-kcal_100g': 57, 'carbohydrates_100g': 4.8, 'proteins_unit': '', 'energy_value': 57, 'proteins': 1.6, 'fat': 3.2, 'sodium_value': 0.32, 'salt_100g': 0.8, 'energy_unit': 'kcal', 'sugars_100g': 4.3, 'salt_unit': '', 'sugars_unit': '', 'energy_100g': 238, 'energy-kcal': 57, 'sugars_value': 4.3, 'energy': 238, 'sodium': 0.32, 'salt': 0.8, 'energy-kcal_value': 57, 'sodium_100g': 0.32}",238.0,57.0,0.4,3.2,4.8,4.3,,1.6,0.32,0.8,,,
805,8001770061088,190G Sce Pasta Leg. grille Piet,190G Sce Pasta Leg. grille Piet,Pietro castelli,['pietro-castelli'],['pietro-castelli'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'saturated-fat_unit': 'g', 'saturated-fat_value': 0.4, 'fat_100g': 3.2, 'proteins_100g': 1.6, 'carbohydrates': 4.8, 'saturated-fat': 0.4, 'sodium_unit': 'g', 'saturated-fat_100g': 0.4, 'carbohydrates_unit': 'g', 'energy-kcal_100g': 57, 'fiber_value': 1.2, 'fat_unit': 'g', 'salt_value': 3, 'energy-kcal_unit': 'kcal', 'sugars': 4.3, 'proteins_value': 1.6, 'carbohydrates_value': 4.8, 'fat_value': 3.2, 'energy_unit': 'kcal', 'sodium_value': 1.2, 'salt_100g': 3, 'fat': 3.2, 'proteins': 1.6, 'energy_value': 57, 'proteins_unit': 'g', 'carbohydrates_100g': 4.8, 'sugars_100g': 4.3, 'salt_unit': 'g', 'fiber_100g': 1.2, 'sugars_unit': 'g', 'salt': 3, 'sodium': 1.2, 'sugars_value': 4.3, 'energy': 238, 'fiber': 1.2, 'fiber_unit': '', 'energy_100g': 238, 'energy-kcal': 57, 'sodium_100g': 1.2, 'energy-kcal_value': 57}",238.0,57.0,0.4,3.2,4.8,4.3,,1.6,1.2,3.0,,1.2,
