,LIBELLE_PRODUIT_NIELSEN,LIBELLE_PRODUIT_OPTIMISE,MARQUE,INGREDIENTS_PRINCIPAUX,GRAMMAGE,BIO_NON_BIO,CODE_EAN,VOL_CAM_AN-1,VOL_DERNIER_CAM,EVOL,EVOL_PERC,GRAMMAGE_FILLED
347,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF NATURE 1CT 285G * NON BIO,BAIONADE SAUCE FRITO 285G,BAIONADE,TOMATES,285.0,NON BIO,3760084451446,1754.6999999999996,1977.5,222.80000000000015,0.12697327178435072,285.0
348,POT AUT FAB AUT MQ LEGUMES GF FRITE AVEC DE L'HUILE D'OLIVE 1CT 560G * NON BIO,HELIOS TOMATE FRITE 560G,HELIOS,"TOMATES, HUILE D'OLIVE EXTRA VIERGE",560.0,NON BIO,8410095501450,1592.6,1977.2,384.59999999999985,0.24149190003767415,560.0
349,SAUCES POUR FECULENTS POT SACLA LEGUMES PF ECHA CHIANTI 1CT 190G * NON BIO,SACLA ECHALOTES CHIANTI 190G,SACLA,"ECHALOTES, VIN ROUGE CHANTI",190.0,NON BIO,8001060014282,2603.7,1946.6,-657.0999999999998,-0.25237162499519905,190.0
350,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 250G * NON BIO,FRAGASSI SUGO PRONTO BASILICO 250G,FRAGASSI,"TOMATES, HUILE D'OLIVE EXTRA VIERGE",250.0,NON BIO,8028000134534,1544.3,1941.3,396.99999999999983,0.2570744026419736,250.0
351,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES GF ARRABIATA 1CT 680G * NON BIO,DI VITA ARRABBIATA 680G,DI VITA,"TOMATES, OIGNONS",680.0,NON BIO,8001770063037,2948.6,1938.5,-1010.1,-0.342569354948111,680.0
352,POT PASTACORP RIVOIRE & CARRET LEGUMES PF POIV AUBER 1CT 190G * NON BIO,RIVOIRE & CARRET COMPOTEE POIVRONS AUBERGINES 190G,RIVOIRE & CARRET,"TOMATES, OIGNONS, AUBERGINES",190.0,NON BIO,3660861901457,4480.299999999998,1925.4,-2554.9,-0.5702519920541035,190.0
353,ITALIANS DO IT BETTER BOLO CLASSIQUE PF BOULETTES DE VIANDE 1CT 200G * NON BIO,ITALIANS DO IT BETTER BOLOGNESE 200G,ITALIANS DO IT BETTER,"TOMATES, BŒUF, PORC",200.0,NON BIO,3760253400053,2793.1,1903.4,-889.6999999999997,-0.318534961154273,200.0
354,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF BASILIC 1CT 190G * BIO,DIVIN TOMATE BIO AU BASILIC 190G,DIVIN,"TOMATES, HUILE D'OLIVE EXTRA VIERGE",190.0,NON BIO,3760273430092,1413.3,1898.4,485.10000000000014,0.3432392273402676,190.0
355,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES GF BASILIC 1CT 680G * NON BIO,LE CONSERVE DELLA NONNA POMODORO AL BASILICO 680G,LE CONSERVE DELLA NONNA,TOMATES ITALIENNES,680.0,NON BIO,8005360002215,1676.4999999999998,1874.4,197.90000000000006,0.11804354309573525,680.0
356,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF TOM POIVR 1CT 260G * NON BIO,BAIONADE SAUCE BASQUAISE 260G,BAIONADE,"TOMATES, HUILE D'OLIVE, SUCRE",260.0,NON BIO,3760084451125,2260.2000000000007,1852.2,-408.00000000000017,-0.18051499867268392,260.0
357,SAUCES POUR FECULENTS POT AUT FAB JARDIN BIO BIO PF OLIV CAPRE 1CT 300G * BIO,JARDIN BIO SAUCE TOMATE OLIVES ET CAPRES 300G,JARDIN BIO,"TOMATES, OLIVES ET CAPRES EN MORCEAUX",300.0,BIO,3456300004724,2493.7000000000007,1831.9,-661.8000000000002,-0.2653887797249068,300.0
358,POUR FECULENTS POT AUT FAB LOUIS MARTIN LEGUMES GF TOMATE CUI 1CT 680G * NON BIO,LOUIS MARTIN TOUTE GAMME ?,LOUIS MARTIN,TOMATES,680.0,NON BIO,3142952735030,1835.5,1825.3,-10.199999999999818,-0.005557068918550704,680.0
359,POT ZAPETTI ZAPETTI BUITONI BOLO CLASSIQUE MF BOLOGNAISE 2CT 380G * NON BIO,ZAPETTI BOLOGNAISE 380G,ZAPETTI BUITONI,"TOMATES, BŒUF, PORC, OIGNONS",380.0,NON BIO,3021690019254,23115.5,1824.7,-21290.8,-0.9210616253163462,380.0
360,POUR FECULENTS POT AUT FAB FLORELLI LEGUMES PF MASCARPONE 1CT 250G * NON BIO,FLORELLI SUGO AI CILIEGINI E MASCARPONE 250G,FLORELLI,"TOMATES, TOMATES CERISES, MASCARPONE",250.0,NON BIO,3760077533630,1499.9,1806.8,306.9000000000001,0.20461364090939405,250.0
361,AUT SCE POT MASTER F SUZY WAN SCE CLAS MF THAI COCO CURRY 1CT 400G * NON BIO,SUZY WAN THAI COCO CURRY 400G,SUZY WAN,"OIGNONS, CAROTTES, TOMATES",400.0,NON BIO,4002359007217,3139.6,1787.0,-1352.6,-0.4308192126385527,400.0
362,POUR FECULENTS POT AUT FAB FLORELLI LEGUMES PF PUTTANESCA 1CT 250G * NON BIO,FLORELLI SAUCE TOMATE A LA PUTTANESCA 250G,FLORELLI,"TOMATES, HUILE D'OLIVE EV, OLIVES",250.0,NON BIO,3760077537188,0.0,1784.3,1784.3,,250.0
363,SAUCES POUR FECULENTS POT AUT FAB POLLI BIO PF PESTO RGE 1CT 190G * BIO,POLI PESTO ROSSO BIO 190G ,POLLI,"TOMATES, HUILE DE TOURNESOL, NOIX DE CAJOU",190.0,BIO,8001310750250,0.0,1780.1000000000006,1780.1000000000006,,190.0
364,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF POIV AUBER 1CT 190G * NON BIO,VALFLEURI AUBERGINES ET POIVRONS 190G,VALFLEURI,"POIVRONS ROUGES, POIVRONS JAUNES, AUBERGINES",190.0,NON BIO,3264963012723,2892.3,1747.4,-1144.9,-0.39584413788334544,190.0
365,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF COURGETTES & AIL 1CT 340G * BIO,ALNATURA SUGO TOSCANO 340G,ALNATURA,"TOMATES, COURGETTEs",340.0,BIO,4104420129603,74.5,1742.2000000000005,1667.7000000000005,22.38523489932886,340.0
366,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PESTO VERD 1CT 150G * BIO,DIVIN PESTO A LA GENOVESE BIO 150G,DIVIN,"BASILIC, PARMIGIANO REGGIANO, PIGNONS",150.0,BIO,3760273430061,1464.3,1702.0,237.70000000000005,0.1623301236085502,150.0
367,POT AUT FAB ITALIANS DO IT BETTER LEGUMES PF AUBERGINE 1CT 190G * NON BIO,ITALIANS DO IT BETTER NORMA 190G,ITALIANS DO IT BETTER,"TOMATES, AUBERGINES",190.0,NON BIO,3760253400626,0.0,1695.6999999999996,1695.6999999999996,,190.0
368,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF POIVRON 1CT 240G * NON BIO,JEAN MARTIN SAUCE TOMATES AUX POIVRONS 240G,JEAN MARTIN,"TOMATES, POIVONS ROUGES",240.0,NON BIO,3271514130829,2264.0999999999995,1685.6,-578.4999999999994,-0.25550991563976844,240.0
369,POUR FECULENTS POT AUT FAB LE CABANON LEGUMES MF CHEVRE 1CT 415G * NON BIO,LE CABANON CHEVRE 415G,LE CABANON,"TOMATES, FROMAGE SAINT MAURE AOP",415.0,NON BIO,3263450142752,2147.6,1596.9,-550.7,-0.2564257776122183,415.0
370,SAUCES POUR FECULENTS POT AUT FAB AUT MQ CREME PF FROMAGE 1CT 180G * NON BIO,L'IITALIE DES SAVEURS SAUCE AU FROMAGE 180G,L'ITALIE DES SAVEURS,FROMAGE,180.0,NON BIO,8059070741599,1592.4,1577.5000000000002,-14.899999999999864,-0.009356945491082557,180.0
371,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO TOM SECHE 1CT 190G * NON BIO,ANTICO CASALO PESTO AUX TOMATES SECHEES 190G,ANTICO CASALO,"TOMATES, TOMATES SECHEES",190.0,NON BIO,8015559001103,1995.5,1564.2999999999995,-431.20000000000056,-0.21608619393635706,190.0
372,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF SALSA ARRIERA 1CT 250G * NON BIO,LA COSTENA SALSA ARRIERA 250G,LA COSTENA,"TOMATES, OIGNONS, AIL",250.0,NON BIO,7501017005956,1455.4999999999998,1562.6,107.10000000000014,0.0735829611817246,250.0
373,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF 6LEGUMES 1CT 190G * BIO,LES METS DE PROVENCE SAUCE 6 LEGUMES 190G,LES METS DE PROVENCE,"CAROTTE, COURGETTE, TOMATES",190.0,BIO,3337730904122,1472.1,1550.8000000000004,78.70000000000005,0.05346104204877389,190.0
374,SAUCES POUR FECULENTS POT HEINZ BOLO ORIGINALE PF CHORIZO 1CT 240G * NON BIO,HEINZ CHORIZO 240G,HEINZ,"TOMATES, CHORIZO",240.0,NON BIO,3660603081324,0.0,1550.0,1550.0,,240.0
375,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF BASILIC 1CT 350G * NON BIO,DAMINIANI SAUCE TOMATE AU BASILIC 350G,DAMINIANI,"TOMATES, BASILIC",350.0,NON BIO,3760060564290,1485.5,1528.8000000000004,43.30000000000018,0.029148434870414124,350.0
376,SAUCES POUR FECULENTS POT SACLA BIO PF LEGUME 1CT 190G * BIO,SACLA TOMATES LEGUMES SANS GLUTEN BIO 190G,SACLA,"TOMATES, CAROTTES, OIGNONS, CELERI",190.0,BIO,8001060020795,2089.6,1527.0,-562.5999999999998,-0.26923813169984684,190.0
377,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF BASILIC 1CT 340G * BIO,LINEA ATTIVA POMODORO AL BASILICO 340G,LINEA ATTIVA,"TOMATES, BASILIC",340.0,BIO,8015197051430,354.3,1503.4999999999998,1149.1999999999996,3.2435788879480665,340.0
378,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF BASILIC 1CT 190G * BIO,LES METS DE PROVENCE SAUCE TOMATE AU BASILIC 190G,AUT MQ,"TOMATES, BASILIC",190.0,BIO,3337730903538,1132.5,1499.5,367.0,0.3240618101545254,190.0
379,DO IT BETTER SCE CLAS PF PESTO AL LIMONE BASILIC & ZEST 1CT 135G * NON BIO,ITALIANS DO IT BETTER PESTO AL LIMONE 135G,ITALIANS DO IT BETTER,PESTO AL LIMONE BASILIC & ZEST,135.0,NON BIO,3760253400473,0.0,1499.2000000000005,1499.2000000000005,,135.0
380,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF EPICEE STEAK AMERICAIN 1CT 200G * NON BIO,? SAUCE EPICEE STEAK AMERICAIN 230G,AUT MQ,EPICEE STEAK AMERICAIN,230.0,NON BIO,3386020000075,990.6,1480.8000000000006,490.20000000000056,0.4948516050878261,230.0
381,FECULENTS POT AUT FAB AUT MQ BOLO CLASSIQUE MF BOLOG BOEUF 1CT 400G * NON BIO,MAHDIA SAUCE BOLOGNAISE AU BŒUF 400G,MAHDIA,"TOATES, BŒUF HALAL",400.0,NON BIO,3760059788003,0.0,1464.6,1464.6,,400.0
382,AUT SCE POT AUT FAB AUT MQ SCE CLAS MF CURRY THAI COCO 1CT 325G * BIO,ALNATURA THAI CURRY KOKOS 325G,ALNATURA,"CURRY, CREME",325.0,BIO,4104420212794,0.0,1450.9999999999998,1450.9999999999998,,325.0
383,POUR FECULENTS POT AUT FAB MQ FAB 1 PRX LEGUMES PF BASILIC 1CT 300G * NON BIO,PETTI POMODORO 300G,PETTI,"TOMATES, BASILIC",300.0,NON BIO,8003496080145,0.0,1439.7,1439.7,,300.0
384,FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO GENOVESE BASIL 1CT 180G * NON BIO,LA MALVA ROSA PESTO AU BASILIC 180G,LA MALVA ROSA,"BASILIC, NOIX DE CAJOU",180.0,NON BIO,8032505411021,1315.9999999999998,1437.9,121.9000000000003,0.09262917933130724,180.0
385,AUT FAB ITALIANS DO IT BETTER AUTRE GAMME PF RAGU DE VIANDE 1CT 190G * NON BIO,ITALIANS DO IT BETTER BOLOGNESE 190G,ITALIANS DO IT BETTER,"TOMATES, BŒUF, PORC",190.0,NON BIO,3760253400633,0.0,1430.8999999999994,1430.8999999999994,,190.0
386,FECULENTS POT HEINZ LEGUMES MF POIVRONS GRILLES & FORMAGE ITA 2CT 490G * NON BIO,HEINZ POIVRONS GRILLES ET FROMAGES ITALIENS 490G,HEINZ,"TOMATES, POIVRONS GRILLES, OIGNONS",490.0,NON BIO,3660603080372,31368.4,1424.8000000000004,-29943.6,-0.9545784930057,490.0
387,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF BASILIC 1CT 350G * BIO,ALNATURA BASILIKUM 350G,ALNATURA,"TOMATES, BASILIC ",350.0,BIO,4104420213470,7.4,1419.7,1412.3,190.85135135135133,350.0
388,SAUCES POUR FECULENTS POT MUTTI AUTRE GAMME MF CHILI 1CT 400G * NON BIO,MUTTI PEPERONCINO 400G,MUTTI,"TOMATES, POIVRONS",400.0,NON BIO,8005110518003,0.0,1415.2,1415.2,,400.0
389,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 280G * NON BIO,NONNA TOMATES AU BASILIC 280G,NONNA,"TOMATES, BASILIC",280.0,NON BIO,8031183005331,1422.1,1397.3,-24.800000000000185,-0.01743899866394781,280.0
390,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF ROUGAIL MARMITE 1CT 180G * BIO,LE COQ NOIR ROUGAIL MARMITE 180G,AUT MQ,"TOMATES, OIGNONS, AIL",180.0,BIO,3269710112763,452.3,1397.2000000000005,944.9000000000003,2.0891001547645374,180.0
391,SAUCES POUR FECULENTS POT AUT FAB AUT MQ CREME MF CARBONARA 1CT 340G * NON BIO,?,AUT MQ,CARBONARA,340.0,NON BIO,3700952000925,1295.7,1392.0,96.29999999999997,0.07432275989812452,340.0
392,POT AUT FAB JARDIN BIO SCE CLAS PF CHAMPIGNON A LA CREME FRAICHE 1CT 190G * BIO,JARDIN BIO SAUCE CHAMPIGNONS A LA CREME FRAICHE 190G,JARDIN BIO,"CREME FRAICHE, CHAMPIGNONS DE PARIS",190.0,BIO,3456300008500,978.8,1384.4,405.59999999999985,0.4143849611769511,190.0
393,POUR FECULENTS POT AUT FAB LOUIS MARTIN LEGUMES MF BASILIC 1CT 400G * NON BIO,LOUIS MARTIN CHAIR DE TOMATE AU BASILIC 400G,LOUIS MARTIN,"TOMATES, OIGNONS",400.0,NON BIO,3142952582313,1365.6,1379.9,14.299999999999725,0.010471587580550471,400.0
394,FECULENTS POT HEINZ LEGUMES PF POIVRONS GRILLES & FORMAGE ITA 1CT 240G * NON BIO,HEINZ POIVRONS GRILLES ET FROMAGES ITALIENS 240G,HEINZ,"TOMATES, POIVRONS GRILLES, OIGNONS",240.0,NON BIO,8410066141807,0.0,1376.7,1376.7,,240.0
395,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF TOSCANE 1CT 340G * BIO,ALNATURA TOSKANA 240G,ALNATURA,"TOMATES, CAROTTES, OIGNONS, CELERI",240.0,BIO,4104420031081,194.00000000000003,1372.9,1178.9,6.076804123711339,240.0
396,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF CLASSIQUE 1CT 350G * BIO,ALNATURA KLASSIK 350G,ALNATURA,"TOMATES, CAROTTES, OIGNONS",350.0,BIO,4104420213593,0.0,1361.5,1361.5,,350.0
397,POT AUT FAB AUT MQ AUT VIANDE PF RIESLING BOEUF & LARDONS 1CT 190G * NON BIO,VALFLEURI RIESLING BŒUF ET LARDON 190G,VALFLEURI,"BŒUF, RIESLING",190.0,NON BIO,3264963012709,2554.8,1352.4,-1202.4,-0.470643494598403,190.0
398,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF ARRABIATA 1CT 190G * BIO,DIVIN TOMATE BIO A L'ARRABBIATA 190G,DIVIN,"TOMATES, PIMENT",190.0,BIO,3760273430085,1104.5,1346.7999999999995,242.29999999999973,0.2193752829334538,190.0
399,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF PROVENCALE 1CT 350G * BIO,SANO FRUIT PEOVENCALE 350G,SANOFRUIT,TOMATES,350.0,BIO,3566144400023,1539.4999999999998,1315.1,-224.39999999999984,-0.1457616109126339,350.0
400,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO DES ANGES 1CT 190G * NON BIO,SACLA PESTO DES ANGES 190G,SACLA,"BASILIC, RICOTTA, MIEL",190.0,NON BIO,8001060021860,1871.2000000000005,1314.1999999999996,-557.0000000000006,-0.2976699444206928,190.0
401,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 200G * NON BIO,AU BEC FIN DELICES DE BASILIC 200G,AU BEC FIN ,"BASILIC DE PROVENCE, PARMESAN, PIGNONS",200.0,NON BIO,3466090080082,1538.1,1303.3000000000004,-234.79999999999973,-0.15265587413042048,200.0
402,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF ARMORICAINE 1CT 190G * NON BIO,MARIUS BERNARD SAUCE ARMORICAINE 190G,MARIUS BERNARD,"TOMATES, POISSONS, ECREVISSES",190.0,NON BIO,3183811010288,1533.7999999999995,1274.6,-259.1999999999998,-0.1689920458990741,190.0
403,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 180G * NON BIO,LES TOQUES BLANCHES SAUCE TOMATE AU BASILIC 180G,LES TOQUES BLANCHES,BASILIC,180.0,NON BIO,3770002165249,1392.3000000000004,1261.4,-130.9000000000001,-0.09401709401709407,180.0
404,AUT SCE POT MASTER F SUZY WAN SCE CLAS PF POULET FACON THAI 1CT 150G * NON BIO,SUZY WAN PREPARATION POULET FACON THAI 150G,SUZY WAN,"PIMENT, AIL, SUCRE",150.0,NON BIO,5010034006140,1949.3,1257.1,-692.2,-0.355101831426666,150.0
405,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF ARRABIATA 1CT 250G * NON BIO,FRAGASSI SUGO PRONTO ARRABBIATA 250G,FRAGASSI,"TOMATES, PIMENT",250.0,NON BIO,8028000134596,1107.4,1257.0,149.60000000000014,0.13509120462344246,250.0
406,POT PANZANI SA PANZANI BOLO CLASSIQUE MF BOLOGNAISE 2CT 500G OFFRE ECO NON BIO,PANZANI BOLOGNAISE LOT 2X500G,PANZANI,"TOMATES, BŒUF, PORC",400.0,NON BIO,3038359004162,191678.2,1200.1,-190478.1,-0.9937389854453976,400.0
407,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PROVENCALE 1CT 190G * BIO,LES METS DE PROVENCE TOMATE A LA PROVENCALE 190G,LES METS DE PROVENCE,TOMATES,190.0,BIO,3337730909059,769.1999999999997,1194.8,425.60000000000014,0.5533021320852837,190.0
408,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,CIRO PESTO ROSSO 180G,CIRO,"TOMATES, TOMATES SECHEES, NOIX DE CAJOU",180.0,NON BIO,3760014294525,1004.1,1189.1,185.00000000000009,0.18424459715167826,180.0
409,FECULENTS POT PASTACORP RIVOIRE & CARRET LEGUMES PF BASQUAISE 1CT 190G * NON BIO,RIVOIRE & CARRET BASQUAISE 190G,RIVOIRE & CARRET,"POIVRONS, OIGNONS, AIL",190.0,NON BIO,3660861901518,4565.9,1167.3,-3398.5999999999995,-0.7443439409535907,190.0
410,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF BASILIC 1CT 340G * BIO,ALNATURA SUGO BASILICO 340G,ALNATURA,"TOMATES, BASILIC",340.0,BIO,4104420130005,0.0,1164.1,1164.1,,340.0
411,POT AUT FAB AUT MQ LEGUMES PF TOMATES BASILIC GENOVESE 1CT 180G * NON BIO,L'IITALIE DES SAVEURS SAUCE TOMATE AU BASILIC GENOVESE DOP 180G,L'ITALIE DES SAVEURS,"TOMATES, BASILIC GENOIS",340.0,NON BIO,8059070741544,1338.3,1160.0,-178.29999999999995,-0.13322872300679964,340.0
412,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF VERDURE 1CT 340G * BIO,LINEA ATTIVA SALSA DI POMODORO CON VERDURE 340G,LINEA ATTIVA,"TOMATES, BASILIC, CAROTTES, OIGNONS",340.0,BIO,8015197051423,0.0,1135.0,1135.0,,340.0
413,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF PROVENCALE 1CT 500G * NON BIO,FERMETTE PROVENCALE 500G,FERMETTE,"OIGNONS, POIVRONS, BETTERAVE",500.0,NON BIO,5400189570205,938.8,1130.3,191.5,0.20398380911802305,500.0
414,SAUCES POUR FECULENTS POT HEINZ LEGUMES PF ARRABIATA 1CT 240G * NON BIO,HEINZ ARRABBIATA 240G,HEINZ,"TOMATES, POIVRONS ROUGES",240.0,NON BIO,8410066141777,0.0,1127.8,1127.8,,240.0
415,POT AUT FAB LUCIEN GEORGELIN LEGUMES PF AIL OIGNON 1CT 360G %20 NON BIO,LUCIEN GEORGELIN TOMATE DE MARMANDE A L'OIGNON ET A L'AIL 360G,LUCIEN GEORGELIN,"TOMATES, AIL",360.0,NON BIO,3330720537355,0.0,1110.7,1110.7,,360.0
416,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF NATURE 1CT 265G * NON BIO,?,AUT MQ,,265.0,NON BIO,3331220002558,1469.1,1109.7,-359.39999999999986,-0.2446395752501531,265.0
417,POUR FECULENTS POT AUT FAB MQ FAB 1 PRX PESTO PF PESTO BLC 1CT 190G * NON BIO,SEGRETI DI RIVA PESTO BLANC A L'ARTICHAUT 190G,SEGRETI DI RIVA,"HUILE DE TOURNESOL, ARTICHAUTS, BASILIC",190.0,NON BIO,3272970190020,1244.8,1102.5,-142.29999999999995,-0.11431555269922875,190.0
418,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PESTO RGE 1CT 150G * BIO,DIVIN PESTO ROUGE BIO 360G,DIVIN,"TOMATES SECHEES, HUILE DE TOURNESOL",360.0,BIO,3760273430078,1069.6999999999996,1087.1,17.40000000000032,0.016266242871833526,360.0
419,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF BASILIC 1CT 360G * NON BIO,GIUSEPPE SIGNORELLI BASILIC MAIS PAS BASIQUE 360G,GIUSEPPE SIGNORELLI,"TOMATES, BASILIC",360.0,NON BIO,3760275810588,0.0,1081.6,1081.6,,360.0
420,POUR FECULENTS POT AUT FAB AUT MQ BIO PF ASPERGES & PARMESAN 1CT 130G * BIO,DIVIN ASPERGES TOMATESE ET PARMESAN 130G,DIVIN,"HUILE DE TOURNESOL, FROMAGE",130.0,BIO,3760273430382,929.3,1067.2,137.9000000000001,0.14839126224039612,130.0
421,POT AUT FAB AUT MQ PESTO PF PESTO AU BASILIC DE GENES AOP 1CT 180G * NON BIO,LES TOQUES BLANCHES PESTO AU BASILIC DE GENES AOP 180G,LES TOQUES BLANCHES,"HUILE D'OLIVES EV, BASILIC DE GENES AOP",180.0,NON BIO,3770002165256,1029.6999999999996,1062.9,33.20000000000027,0.032242400699233065,180.0
422,POT AUT FAB AUT MQ SCE CLAS MF CURRY INDIENNE TIKKA MASALA 1CT 350G * NON BIO,PATAK'S TIKKA MASALA 350G,PATAK'S,"CURRY, CREME",350.0,NON BIO,3229820799018,0.0,1058.9,1058.9,,350.0
423,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF TOM CERISE 1CT 330G * NON BIO,AROMONTE SALSA PRONTA DI POMODORINO CILIEGINO 330G,AGROMONTE,TOMATES CERISES,330.0,NON BIO,8032817240319,1021.9,1058.3,36.39999999999998,0.03561992367159211,330.0
424,POUR FECULENTS POT PANZANI SA PANZANI BOLO BALLS GF NATURE 1CT 600G * NON BIO,PANZANI BOLO BALLS 600G,PANZANI,"TOMATES, BŒUF, SOJA",600.0,NON BIO,3038354170800,154357.4,1057.2,-153300.19999999998,-0.9931509600446756,600.0
425,FECULENTS POT ZAPETTI ZAPETTI BUITONI LEGUMES MF NAPOLITAIN 2CT 380G * NON BIO,ZAPETTI NAPOLITAINE 380G,ZAPETTI BUITONI,"TOMATES, OIGNONS",380.0,NON BIO,3021690019940,13633.6,1051.3,-12582.3,-0.9228890388452059,380.0
426,SCE POT AUT FAB AUT MQ SCE CLAS PF PESTO AU BASILICO GENOVESE DOP 1CT 120G * BIO,L'ITALIE DU BIO PESTO BIO 120G,L'ITALIE DU BIO,"HUILE D'OLIVE EV, NOIX DE CAJOU, BASILIC",120.0,BIO,8059070741308,724.3,1046.2,321.9000000000001,0.44442910396244667,120.0
427,POT AUT FAB LUCIEN GEORGELIN BOLO CLASSIQUE PF BOLOGNAISE 1CT 300G * NON BIO,LUCIEN GEORGELIN TOMATE DE MARMANDE BOLOGNAISE 300G,LUCIEN GEORGELIN,"TOMATES, PORC, BŒUF",300.0,NON BIO,3330720536754,0.0,1028.4,1028.4,,300.0
428,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 200G * NON BIO,RAYNAUD DE PERNES SAUCE AU BASILIC 200G,RAYNAUD DE PERNES,"TOMATES, OIGNONS",200.0,NON BIO,3394561206146,970.4,1028.3,57.9000000000001,0.05966611706512789,200.0
429,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,SALSA GUSTO PESTO ROUGE 180G,SALSA GUSTO,"POIVRONS ROUGE, PECORINO ROMANO",180.0,NON BIO,3302768000443,3692.0,1013.7,-2678.3,-0.7254333694474541,180.0
430,POT AUT FAB LUCIEN GEORGELIN LEGUMES PF PIMENT D'ESPELETTE 1CT 360G %20 NON BIO,?,LUCIEN GEORGELIN,PIMENT D'ESPELETTE,360.0,NON BIO,3330720537379,0.0,1010.4,1010.4,,360.0
431,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF PIQUILLOS 1CT 200G * NON BIO,ANNE ROZES SAUCE TOMATE AUX PIQUILLOS 200G,ANNE ROZES,"TOMATES, OIGNONS PIQUILLOS",200.0,NON BIO,3519622520003,969.2,1006.7,37.50000000000011,0.038691704498555635,200.0
432,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF ROSE 1CT 180G * NON BIO,SALSA GUSTO PESTO ROSSO 180G,SALSA GUSTO,"BETTERAVE ROUGE, PARMIGIANO REGGIANO",180.0,NON BIO,3302768000429,3339.0,1005.1,-2333.9,-0.6989817310572027,180.0
433,POUR FECULENTS POT BARILLA BOLO CLASSIQUE MF BOLOGNAISE 6CT 400G PK2 NON BIO,BARILLA BOLOGNESE LOT 6X400G,BARILLA,"TOMATES, BŒUF, PORC",2400.0,NON BIO,8076809544900,78958.8,998.4,-77960.40000000001,-0.9873554309336008,2400.0
434,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 280G * NON BIO,SIGNORELLI BASILIC 280G,SIGNORELLI,"TOMATES, BASILIC",280.0,NON BIO,8013945930020,1608.1,992.5,-615.6000000000001,-0.3828120141782228,280.0
435,POT PANZANI SA PANZANI BOLO CLASSIQUE PF BOLOGNAISE PUR BOEUF 2CT 200G * NON BIO,PANZANI BOLOGNAISE PUR BOEUF 2X200G,PANZANI,BŒUF,400.0,NON BIO,3038359007682,0.0,990.0,990.0,,400.0
